RowNumber,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,EngagementScore,FinancialHealthScore,CustomerTenureGroup,AvgBalanceByGeography,ClusterLabel,LogBalance
4032,0.676,Spain,Male,37,7,0.5506714299817906,2,1,1,0.5696280494787251,0,1.3333333333333333,0.5987664931535054,Loyal,0.24638747853131726,1,0.43868801776892397
4033,0.15999999999999992,France,Male,38,9,0.0,2,1,1,0.06020169926227954,0,1.3333333333333333,0.07340056642075982,Veteran,0.24748150340943567,1,0.0
4034,0.564,Germany,Male,48,6,0.5024600227128074,1,1,0,0.32170087243331735,1,0.6666666666666666,0.4627202983820416,Loyal,0.4772061681853294,1,0.4071037798937524
4035,0.5019999999999999,Spain,Female,42,4,0.3856700941804699,1,1,1,0.9962504919219785,0,1.0,0.627973528700816,Established,0.24638747853131726,1,0.32618384514790244
4036,0.838,France,Female,38,2,0.0,2,0,0,0.3778715367317579,0,0.6666666666666666,0.40529051224391927,New,0.24748150340943567,1,0.0
4037,0.402,France,Male,42,2,0.5562475983774927,1,1,0,0.21713998686874594,1,0.6666666666666666,0.39179586174874625,New,0.24748150340943567,1,0.4422775380184403
4038,0.9819999999999999,France,Female,52,5,0.0,1,0,0,0.9162281497883047,1,0.3333333333333333,0.6327427165961015,Established,0.24748150340943567,2,0.0
4039,0.238,Spain,Female,31,6,0.0,1,1,0,0.7310806682038135,1,0.6666666666666666,0.32302688940127117,Loyal,0.24638747853131726,0,0.0
4040,0.258,Spain,Male,27,2,0.6873844675342089,1,1,1,0.20153769685004913,0,1.0,0.382307388128086,New,0.24638747853131726,0,0.5231796777373711
4041,0.7020000000000001,France,Male,37,8,0.429651935572726,1,1,0,0.08478384685737486,0,0.6666666666666666,0.40547859414336695,Loyal,0.24748150340943567,1,0.35743101294742075
4042,0.4859999999999999,France,Male,36,2,0.27972106124841367,2,1,0,0.40302118852350394,0,1.0,0.38958074992397246,New,0.24748150340943567,0,0.2466421332836395
4043,0.7759999999999999,Spain,Male,38,5,0.7094397171377431,1,0,1,0.09611832930044818,0,0.6666666666666666,0.5271860154793971,Established,0.24638747853131726,1,0.5361656660286769
4044,0.57,Spain,Male,31,1,0.0,2,1,0,0.6769178956590355,0,1.0,0.4156392985530118,New,0.24638747853131726,0,0.0
4045,0.616,France,Male,32,8,0.0,1,1,1,0.40203389423689956,0,1.0,0.33934463141229987,Loyal,0.24748150340943567,0,0.0
4046,0.674,Spain,Female,36,5,0.0,1,1,0,0.0884316452221187,0,0.6666666666666666,0.25414388174070623,Established,0.24638747853131726,0,0.0
4047,0.6,France,Male,37,9,0.0,2,1,0,0.08982107791294068,0,1.0,0.22994035930431356,Veteran,0.24748150340943567,1,0.0
4048,0.7399999999999999,Spain,Male,21,2,0.4910391306685516,1,1,1,0.9035897928252148,0,1.0,0.711542974497922,New,0.24638747853131726,0,0.3994732800180652
4049,0.5039999999999999,France,Female,63,7,0.0,2,1,1,0.28158504137145096,0,1.3333333333333333,0.2618616804571503,Loyal,0.24748150340943567,2,0.0
4050,0.5359999999999999,Spain,Male,33,4,0.0,2,1,1,0.38773002821769476,0,1.3333333333333333,0.30791000940589824,Established,0.24638747853131726,0,0.0
4051,0.906,Germany,Male,41,9,0.5489993965278891,2,1,1,0.8348109244432843,0,1.3333333333333333,0.7632701069903911,Veteran,0.4772061681853294,1,0.4376091718464627
4052,0.886,France,Female,63,9,0.46341811529932336,1,1,1,0.9212463290244217,0,1.0,0.7568881481079149,Veteran,0.24748150340943567,2,0.3807748743028345
4053,0.5319999999999999,Germany,Male,41,10,0.4512597126586337,2,1,1,0.570361119486911,0,1.3333333333333333,0.5178736107151815,Veteran,0.4772061681853294,1,0.372431946623337
4054,0.4,Spain,Male,51,5,0.0,2,1,0,0.7696026470527935,0,1.0,0.3898675490175978,Established,0.24638747853131726,2,0.0
4055,0.5039999999999999,France,Female,56,3,0.4619214917100406,3,1,0,0.020824938781653646,1,1.3333333333333333,0.3289154768305647,Established,0.24748150340943567,2,0.3797516606449926
4056,0.20399999999999996,France,Female,60,6,0.4851790222874954,1,1,1,0.7148268159609242,0,1.0,0.4680019460828065,Loyal,0.24748150340943567,2,0.3955353187175992
4057,0.61,Spain,Female,28,3,0.453617841411228,2,0,1,0.3841999410943745,0,1.0,0.48260592750186754,Established,0.24638747853131726,0,0.37405551197278575
4058,0.31999999999999995,France,Female,26,6,0.5429060061796405,1,0,0,0.7987300287177425,0,0.3333333333333333,0.5538786782991276,Loyal,0.24748150340943567,0,0.43366765524534473
4059,0.41400000000000003,France,Male,39,8,0.582706747588234,1,1,0,0.8897502711508949,0,0.6666666666666666,0.6288190062463763,Loyal,0.24748150340943567,1,0.4591365126880225
4060,0.652,France,Male,37,10,0.42344949696508255,1,1,1,0.8334130909501857,0,1.0,0.6362875293050894,Veteran,0.24748150340943567,1,0.35308314903499716
4061,0.58,France,Female,29,4,0.0,2,1,0,0.22448483830205784,0,1.0,0.26816161276735256,Established,0.24748150340943567,0,0.0
4062,0.358,Spain,Male,31,6,0.0,1,1,0,0.05307671882664794,0,0.6666666666666666,0.13702557294221598,Loyal,0.24638747853131726,0,0.0
4063,0.41800000000000004,France,Male,45,8,0.09582954577294711,1,0,1,0.8489304228553827,1,0.6666666666666666,0.4542533228761099,Loyal,0.24748150340943567,1,0.09151165250093057
4064,0.678,France,Female,58,5,0.0,2,0,1,0.2492101995740593,0,1.0,0.30907006652468644,Established,0.24748150340943567,2,0.0
4065,0.5519999999999999,Germany,Male,39,10,0.5272575809564753,3,1,1,0.25730627274904755,1,1.6666666666666667,0.44552128456850754,Veteran,0.4772061681853294,1,0.42347369633078735
4066,0.6940000000000001,Spain,Male,30,1,0.0,2,0,0,0.0036213958433030345,0,0.6666666666666666,0.23254046528110103,New,0.24638747853131726,0,0.0
4067,0.9460000000000001,France,Female,44,1,0.0,2,0,1,0.9125077444895987,0,1.0,0.6195025814965329,New,0.24748150340943567,1,0.0
4068,0.43000000000000005,Germany,Female,32,4,0.35999871501612474,2,0,1,0.5937006484119233,0,1.0,0.4612331211426827,Established,0.4772061681853294,0,0.3074837549064295
4069,0.5619999999999999,Spain,Male,23,3,0.0,2,1,0,0.06901489092208304,0,1.0,0.21033829697402764,Established,0.24638747853131726,0,0.0
4070,0.592,France,Female,34,3,0.5232527278306502,1,0,0,0.652507664481958,0,0.3333333333333333,0.5892534641042028,Established,0.24748150340943567,0,0.4208480009412855
4071,0.652,Spain,Male,48,1,0.5247532573882887,2,0,1,0.07070960276706424,0,1.0,0.41582095338511765,New,0.24638747853131726,1,0.4218325985346872
4072,0.9999999999999999,Spain,Female,54,4,0.4820791581155521,1,1,0,0.33478982242804184,0,0.6666666666666666,0.6056229935145313,Established,0.24638747853131726,2,0.3934459384809058
4073,0.92,France,Female,38,9,0.6104716460774972,1,1,1,0.4662950811802527,0,1.0,0.6655889090859167,Veteran,0.24748150340943567,1,0.4765270839697432
4074,0.46199999999999986,Spain,Male,30,0,0.21240440690481147,1,0,0,0.9829473714739757,0,0.3333333333333333,0.552450592792929,,0.24638747853131726,0,0.19260550105535648
4075,0.7359999999999999,France,Female,35,2,0.669295449797964,1,1,0,0.2150858406977866,0,0.6666666666666666,0.5401270968319168,New,0.24748150340943567,0,0.5124016510610554
4076,0.7259999999999999,France,Male,43,5,0.3443395683083917,1,1,1,0.6500098259383771,0,1.0,0.5734497980822563,Established,0.24748150340943567,1,0.2959028651804233
4077,0.644,France,Female,50,1,0.0,1,1,0,0.060481976028710735,1,0.6666666666666666,0.2348273253429036,New,0.24748150340943567,1,0.0
4078,0.862,Spain,Male,33,3,0.0,2,1,1,0.21274406705840407,0,1.3333333333333333,0.35824802235280134,Established,0.24638747853131726,0,0.0
4079,0.612,Spain,Male,47,1,0.0,2,1,1,0.9898462803197704,0,1.3333333333333333,0.5339487601065901,New,0.24638747853131726,1,0.0
4080,0.46599999999999986,France,Female,31,4,0.6336389009577555,1,1,0,0.06264268237616692,0,0.6666666666666666,0.38742719444464074,Established,0.24748150340943567,0,0.4908099811698092
4081,0.916,Germany,Female,37,2,0.40028937645559604,1,1,0,0.17566132565660017,1,0.6666666666666666,0.4973169007040654,New,0.4772061681853294,1,0.33667891273051725
4082,0.7419999999999999,Spain,Male,33,5,0.0,2,0,1,0.5881327666792178,0,1.0,0.4433775888930726,Established,0.24638747853131726,0,0.0
4083,0.856,Germany,Female,29,6,0.5992830395799347,1,1,0,0.3122419691080498,1,0.6666666666666666,0.5891750028959949,Loyal,0.4772061681853294,0,0.46955542855627
4084,0.9999999999999999,Spain,Female,45,4,0.45575416696077686,2,1,1,0.5454393894616936,0,1.3333333333333333,0.6670645188074902,Established,0.24638747853131726,1,0.37552409414609217
4085,0.686,France,Female,39,4,0.0,2,0,1,0.7116670141998561,0,1.0,0.4658890047332854,Established,0.24748150340943567,1,0.0
4086,0.33999999999999997,France,Male,34,4,0.5341128742749696,1,1,1,0.9660799106314651,0,1.0,0.6133975949688115,Established,0.24748150340943567,0,0.4279522819036268
4087,0.818,Germany,Male,31,4,0.3941835906363417,1,1,1,0.23912903682301656,0,1.0,0.48377087581978606,Established,0.4772061681853294,0,0.3323090042665276
4088,0.574,France,Male,60,3,0.0,2,1,1,0.35084575576967597,0,1.3333333333333333,0.30828191858989196,Established,0.24748150340943567,2,0.0
4089,0.8099999999999999,Germany,Male,40,2,0.5477555448907563,2,0,0,0.8838694595333854,0,0.6666666666666666,0.7472083348080472,New,0.4772061681853294,1,0.436805845960137
4090,0.624,France,Female,47,6,0.0,2,1,1,0.6469676354091816,0,1.3333333333333333,0.42365587846972713,Loyal,0.24748150340943567,1,0.0
4091,0.30599999999999994,France,Female,37,8,0.0,2,1,1,0.48945544299480603,0,1.3333333333333333,0.265151814331602,Loyal,0.24748150340943567,1,0.0
4092,0.4979999999999999,Germany,Male,39,2,0.7532017880247714,2,0,1,0.8807366603510635,0,1.0,0.7106461494586115,New,0.4772061681853294,1,0.5614437094255444
4093,0.46599999999999986,Spain,Female,40,4,0.0,2,1,0,0.5704652294294105,0,1.0,0.34548840980980344,Established,0.24638747853131726,1,0.0
4094,0.828,Spain,Female,48,1,0.30287584094402636,1,1,0,0.79163675130975,1,0.6666666666666666,0.6408375307512588,New,0.24638747853131726,1,0.2645740065297181
4095,0.32599999999999996,France,Male,29,10,0.0,2,0,1,0.1275281289363134,0,1.0,0.1511760429787711,Veteran,0.24748150340943567,0,0.0
4096,0.7599999999999999,Spain,Male,62,5,0.4471181107835457,1,0,1,0.3075408201483242,0,0.6666666666666666,0.5048863103106233,Established,0.24638747853131726,2,0.3695740689094959
4097,0.9400000000000001,Spain,Male,34,10,0.3874420088251769,1,1,1,0.297737233905838,0,1.0,0.5417264142436716,Veteran,0.24638747853131726,0,0.32746177032368473
4098,0.4939999999999999,Spain,Female,26,7,0.0,2,1,0,0.5512607454011857,0,1.0,0.3484202484670618,Loyal,0.24638747853131726,0,0.0
4099,0.574,France,Male,32,5,0.0,1,0,0,0.7438585384904257,0,0.3333333333333333,0.4392861794968086,Established,0.24748150340943567,0,0.0
4100,0.6920000000000001,France,Male,34,9,0.6012671917908982,1,0,1,0.041129927908115226,0,0.6666666666666666,0.4447990398996711,Veteran,0.24748150340943567,0,0.47079531065260655
4101,0.57,Germany,Female,37,9,0.5848911404626477,1,0,1,0.05698544210972147,0,0.6666666666666666,0.4039588608574564,Veteran,0.4772061681853294,1,0.4605157238744681
4102,0.646,Spain,Female,57,4,0.0,2,1,1,0.24838627088886983,0,1.3333333333333333,0.29812875696295665,Established,0.24638747853131726,2,0.0
4103,0.624,Spain,Male,33,3,0.0,2,0,1,0.34029874853048464,0,1.0,0.3214329161768282,Established,0.24638747853131726,0,0.0
4104,0.666,Spain,Male,41,0,0.5933212564511752,1,1,1,0.8195769696005968,0,1.0,0.6929660753505907,,0.24638747853131726,1,0.4658206781733757
4105,0.9999999999999999,France,Male,55,6,0.0,1,1,0,0.004664595468867276,1,0.6666666666666666,0.33488819848962237,Loyal,0.24748150340943567,2,0.0
4106,0.93,Spain,Male,28,6,0.0,2,0,1,0.9277692519635624,0,1.0,0.6192564173211875,Loyal,0.24638747853131726,0,0.0
4107,0.642,Spain,Male,34,10,0.6112442705323106,1,1,0,0.702558494336209,0,0.6666666666666666,0.6519342549561732,Veteran,0.24638747853131726,0,0.4770067193501577
4108,0.5019999999999999,France,Female,40,3,0.36690339093454244,1,0,1,0.8232808233186268,1,0.6666666666666666,0.5640614047510564,Established,0.24748150340943567,1,0.31254788292146723
4109,0.7179999999999999,Germany,Female,39,9,0.49710988234306613,1,1,0,0.3681865618166535,0,0.6666666666666666,0.5277654813865732,Veteran,0.4772061681853294,1,0.4035365044424934
4110,0.7040000000000001,Germany,Male,28,1,0.4106600811508769,1,1,1,0.20157070000185018,0,1.0,0.43874359371757565,New,0.4772061681853294,0,0.3440577375056851
4111,0.41600000000000004,France,Male,40,6,0.0,2,1,0,0.8692495633332984,0,1.0,0.4284165211110995,Loyal,0.24748150340943567,1,0.0
4112,0.682,Spain,Male,40,1,0.0,2,1,1,0.7280774813994737,0,1.3333333333333333,0.47002582713315794,New,0.24638747853131726,1,0.0
4113,0.7000000000000001,France,Female,30,9,0.0,1,1,1,0.8748838514078094,0,1.0,0.5249612838026031,Veteran,0.24748150340943567,0,0.0
4114,0.634,France,Male,33,4,0.0,2,1,1,0.6591788015755504,0,1.3333333333333333,0.4310596005251835,Established,0.24748150340943567,0,0.0
4115,0.5479999999999999,Germany,Male,54,3,0.46523359344824033,1,1,0,0.5524853623521047,1,0.6666666666666666,0.521906318600115,Established,0.4772061681853294,2,0.38201467921104154
4116,0.45999999999999985,France,Female,23,5,0.454064078367436,2,0,0,0.981242958702556,0,0.6666666666666666,0.6317690123566639,Established,0.24748150340943567,0,0.37436244854426964
4117,0.44200000000000006,Spain,Female,31,3,0.0,2,1,1,0.9733746572797702,0,1.3333333333333333,0.4717915524265901,Established,0.24638747853131726,0,0.0
4118,0.42200000000000004,France,Male,37,5,0.0,2,1,0,0.41544802528641483,0,1.0,0.2791493417621383,Established,0.24748150340943567,1,0.0
4119,0.358,France,Male,28,9,0.0,2,1,1,0.26269338721847935,0,1.3333333333333333,0.2068977957394931,Veteran,0.24748150340943567,0,0.0
4120,0.64,France,Male,36,7,0.0,2,0,0,0.2978280425780662,0,0.6666666666666666,0.3126093475260221,Loyal,0.24748150340943567,0,0.0
4121,0.632,Germany,Female,21,1,0.485565394300132,2,1,1,0.4990813122653213,0,1.3333333333333333,0.5388822355218178,New,0.4772061681853294,0,0.39579543669520634
4122,0.5559999999999999,Spain,Male,42,7,0.0,2,0,1,0.8648640445162512,0,1.0,0.4736213481720837,Loyal,0.24638747853131726,1,0.0
4123,0.45399999999999985,France,Male,60,10,0.49976346970198143,2,1,1,0.893111042104521,0,1.3333333333333333,0.6156248372688341,Veteran,0.24748150340943567,2,0.4053074088089378
4124,0.604,Spain,Female,38,1,0.41409366647629725,1,0,1,0.7982655343585312,0,0.6666666666666666,0.6054530669449428,New,0.24638747853131726,1,0.3464888074843508
4125,0.656,France,Male,26,5,0.4429210282150813,1,1,0,0.3046775467057104,1,0.6666666666666666,0.46786619164026383,Established,0.24748150340943567,0,0.3666695507924533
4126,0.684,Spain,Female,49,9,0.0,2,1,0,0.8917404112092705,0,1.0,0.5252468037364235,Veteran,0.24638747853131726,1,0.0
4127,0.65,Spain,Male,32,10,0.0,2,1,0,0.9577618162534521,0,1.0,0.5359206054178174,Veteran,0.24638747853131726,0,0.0
4128,0.7239999999999999,Spain,Male,52,9,0.0,1,1,1,0.5898856840828298,1,1.0,0.43796189469427654,Veteran,0.24638747853131726,2,0.0
4129,0.578,Germany,Female,37,5,0.6028044294797144,1,0,1,0.24815404871165195,0,0.6666666666666666,0.47631949273045543,Established,0.4772061681853294,1,0.4717548633645752
4130,0.5359999999999999,France,Male,48,7,0.0,1,1,0,0.06955784277398491,1,0.6666666666666666,0.20185261425799494,Loyal,0.24748150340943567,1,0.0
4131,0.40800000000000003,France,Male,39,2,0.516981297067666,1,1,0,0.8660104039935813,0,0.6666666666666666,0.5969972336870825,New,0.24748150340943567,1,0.41672237139630414
4132,0.366,France,Male,47,9,0.3321956336933454,1,1,1,0.6884891007091177,0,1.0,0.46222824480082103,Veteran,0.24748150340943567,1,0.2868284334756915
4133,0.38,Spain,Female,28,6,0.3352797145645868,1,0,1,0.4034733317031776,0,0.6666666666666666,0.3729176820892548,Loyal,0.24638747853131726,0,0.2891407939235383
4134,0.7079999999999999,Spain,Male,33,3,0.0,2,1,0,0.36507066424843576,0,1.0,0.3576902214161452,Established,0.24638747853131726,0,0.0
4135,0.656,France,Male,43,5,0.4078874813275781,1,1,1,0.39822823079604097,0,1.0,0.48737190404120634,Established,0.24748150340943567,1,0.3420903407127253
4136,0.7239999999999999,France,Female,29,3,0.34825207318238255,2,0,0,0.830994109937499,0,0.6666666666666666,0.6344153943732938,Established,0.24748150340943567,0,0.2988089929179648
4137,0.602,France,Male,44,2,0.0,3,1,0,0.5126428073881055,1,1.3333333333333333,0.37154760246270185,New,0.24748150340943567,1,0.0
4138,0.878,Germany,Male,51,3,0.4172095929466821,1,1,0,0.37130445957588953,0,0.6666666666666666,0.5555046841741905,Established,0.4772061681853294,2,0.3486898629297381
4139,0.85,Germany,Male,32,8,0.4849348594084555,1,0,1,0.6294941666929191,0,0.6666666666666666,0.654809675367125,Loyal,0.4772061681853294,0,0.3953709055743224
4140,0.42800000000000005,Germany,Male,40,7,0.43207718321012334,1,1,1,0.41838805605935364,0,1.0,0.4261550797564923,Loyal,0.4772061681853294,1,0.35912596597571184
4141,0.9819999999999999,Germany,Female,33,7,0.6176603018380891,2,1,1,0.4975183630036668,0,1.3333333333333333,0.6990595549472519,Loyal,0.4772061681853294,0,0.4809808471736182
4142,0.9999999999999999,Spain,Male,39,0,0.56528796213634,1,1,1,0.4637271859462579,0,1.0,0.6763383826941993,,0.24638747853131726,1,0.44806980843101507
4143,0.574,France,Female,63,5,0.0,1,1,0,0.14041936004888467,1,0.6666666666666666,0.23813978668296154,Established,0.24748150340943567,2,0.0
4144,0.29999999999999993,France,Male,45,2,0.43508828624402845,1,1,1,0.6307277344986446,0,1.0,0.45527200691422437,New,0.24748150340943567,1,0.36122637083409304
4145,0.61,France,Male,44,8,0.34863410080164425,1,0,1,0.9430020566964145,0,0.6666666666666666,0.6338787191660195,Loyal,0.24748150340943567,1,0.2990923030743239
4146,0.632,France,Female,33,2,0.5868105651980053,1,1,1,0.28201988289881685,0,1.0,0.500276816032274,New,0.24748150340943567,0,0.46172606781460024
4147,0.616,France,Female,24,2,0.0,2,1,1,0.4234549899515404,0,1.3333333333333333,0.34648499665051347,New,0.24748150340943567,0,0.0
4148,0.7979999999999999,Germany,Male,66,6,0.7275154226961235,2,1,1,0.9771850211695217,0,1.3333333333333333,0.8342334812885484,Loyal,0.4772061681853294,2,0.5466842043744657
4149,0.608,France,Male,32,6,0.0,2,1,1,0.6895007973261447,0,1.3333333333333333,0.43250026577538153,Loyal,0.24748150340943567,0,0.0
4150,0.5459999999999999,France,Female,39,1,0.641308987246575,1,0,0,0.3938515128194742,0,0.3333333333333333,0.5270535000220163,New,0.24748150340943567,1,0.49549408642867643
4151,0.822,France,Female,33,6,0.5502385052034474,2,1,0,0.7439101934234719,0,1.0,0.7053828995423065,Loyal,0.24748150340943567,0,0.4384087934185204
4152,0.5539999999999999,France,Male,44,6,0.6119939773156504,1,0,0,0.17645935186810338,1,0.3333333333333333,0.44748444306125124,Loyal,0.24748150340943567,1,0.47747190792091265
4153,0.814,Germany,Male,31,8,0.5942089874020166,2,1,1,0.985423007897254,0,1.3333333333333333,0.7978773317664235,Loyal,0.4772061681853294,0,0.4663776805582189
4154,0.6900000000000001,Germany,Female,53,8,0.3795641090771158,1,0,0,0.35067958990083553,1,0.3333333333333333,0.4734145663259837,Loyal,0.4772061681853294,2,0.3217675862862956
4155,0.7519999999999999,France,Male,34,3,0.0,2,1,0,0.9814781311615258,0,1.0,0.5778260437205086,Established,0.24748150340943567,0,0.0
4156,0.47399999999999987,Spain,Male,41,8,0.33921824594200783,1,1,0,0.00773193840011721,0,0.6666666666666666,0.27365006144737497,Loyal,0.24638747853131726,1,0.2920860451689288
4157,0.5099999999999999,Germany,Female,43,8,0.4995605984884142,2,1,0,0.11980419130026916,0,1.0,0.37645492992956103,Loyal,0.4772061681853294,1,0.4051721308534623
4158,0.9999999999999999,Spain,Male,62,5,0.0,2,1,1,0.9012459689900385,0,1.3333333333333333,0.6337486563300128,Established,0.24638747853131726,2,0.0
4159,0.9999999999999999,France,Female,38,0,0.4257971433740289,1,0,1,0.7449018381255409,0,0.6666666666666666,0.7235663271665232,,0.24748150340943567,1,0.3547310561743657
4160,0.8019999999999999,France,Male,29,3,0.6361046829810463,1,1,0,0.19963321497202982,0,0.6666666666666666,0.5459126326510253,Established,0.24748150340943567,0,0.4923182232856935
4161,0.5539999999999999,Germany,Female,37,7,0.5873363563668421,1,1,1,0.6651654232979248,0,1.0,0.6021672598882556,Loyal,0.4772061681853294,1,0.46205736386776886
4162,0.7719999999999999,France,Male,43,4,0.7020162648508007,1,1,1,0.2642517360407919,0,1.0,0.5794226669638641,Established,0.24748150340943567,1,0.5318135864220902
4163,0.604,France,Female,74,5,0.0,2,1,1,0.00462829200188618,0,1.3333333333333333,0.20287609733396206,Established,0.24748150340943567,2,0.0
4164,0.5539999999999999,France,Female,35,7,0.0,2,0,1,0.965146471488027,0,1.0,0.5063821571626757,Loyal,0.24748150340943567,0,0.0
4165,0.572,France,Male,34,1,0.33501821396886683,1,0,0,0.1874141980559143,0,0.3333333333333333,0.36481080400826044,New,0.24748150340943567,0,0.2889449351815143
4166,0.85,France,Male,60,7,0.0,2,1,1,0.5577888688369739,0,1.3333333333333333,0.46926295627899134,Loyal,0.24748150340943567,2,0.0
4167,0.9999999999999999,Spain,Female,45,5,0.6938606029244783,4,1,0,0.028291351824099198,1,1.6666666666666667,0.5740506515828591,Established,0.24638747853131726,1,0.5270103041334995
4168,0.9999999999999999,Spain,Male,34,8,0.794063996262387,1,0,0,0.34050606832952546,0,0.3333333333333333,0.7115233548639708,Loyal,0.24638747853131726,0,0.5844834353874206
4169,0.33199999999999996,France,Male,37,8,0.0,1,1,0,0.5091636251261995,0,0.6666666666666666,0.28038787504206647,Loyal,0.24748150340943567,1,0.0
4170,0.32599999999999996,Spain,Female,42,10,0.0,2,0,1,0.36573327752800394,0,1.0,0.2305777591760013,Veteran,0.24638747853131726,1,0.0
4171,0.646,Germany,Female,69,3,0.31420386659778876,2,1,1,0.1859406073279998,0,1.3333333333333333,0.3820481579752628,Established,0.4772061681853294,2,0.2732310576457612
4172,0.42800000000000005,France,Female,27,6,0.0,1,0,0,0.03904462876204677,0,0.3333333333333333,0.1556815429206823,Loyal,0.24748150340943567,0,0.0
4173,0.572,France,Female,35,2,0.0,2,1,1,0.1156004398420049,0,1.3333333333333333,0.2292001466140016,New,0.24748150340943567,0,0.0
4174,0.7239999999999999,France,Male,29,3,0.40869426307709245,1,1,1,0.9484366256977541,0,1.0,0.6937102962582822,Established,0.24748150340943567,0,0.3426632207813986
4175,0.43600000000000005,France,Male,51,4,0.0,3,1,1,0.33290669258914224,0,1.6666666666666667,0.25630223086304743,Established,0.24748150340943567,2,0.0
4176,0.7819999999999999,Spain,Male,43,0,0.0,2,1,1,0.014546639204043987,1,1.3333333333333333,0.26551554640134795,,0.24638747853131726,1,0.0
4177,0.8079999999999999,Germany,Female,39,8,0.5157547034335734,1,1,1,0.43840861802302117,0,1.0,0.5873877738188648,Loyal,0.4772061681853294,1,0.4159134690053461
4178,0.7179999999999999,France,Female,32,7,0.0,2,1,1,0.9971274256691512,0,1.3333333333333333,0.571709141889717,Loyal,0.24748150340943567,0,0.0
4179,0.31999999999999995,France,Female,32,1,0.0,2,0,1,0.14253156176414844,0,1.0,0.15417718725471613,New,0.24748150340943567,0,0.0
4180,0.7319999999999999,Spain,Male,33,2,0.0,2,1,1,0.46456911635061143,0,1.3333333333333333,0.3988563721168705,New,0.24638747853131726,0,0.0
4181,0.5139999999999999,Germany,Male,36,10,0.4252839868171177,2,0,0,0.9916052483012127,0,0.6666666666666666,0.6436297450394434,Veteran,0.4772061681853294,0,0.3543710828596687
4182,0.612,Spain,Male,26,4,0.556339707488407,1,1,0,0.1815040836399876,0,0.6666666666666666,0.44994793037613157,Established,0.24638747853131726,0,0.4423367229356103
4183,0.4,Germany,Male,52,5,0.4823322090654417,1,1,1,0.20861387262483566,1,1.0,0.36364869389675913,Established,0.4772061681853294,2,0.39361666441544096
4184,0.2719999999999999,France,Male,26,2,0.0,2,1,1,0.1569540891155105,0,1.3333333333333333,0.1429846963718368,New,0.24748150340943567,0,0.0
4185,0.4959999999999999,Germany,Male,59,8,0.47114914266585295,2,0,0,0.30093153896197083,1,0.6666666666666666,0.4226935605426079,Loyal,0.4772061681853294,2,0.3860438251037866
4186,0.65,Spain,Male,35,8,0.0,2,1,0,0.14526722301979839,0,1.0,0.2650890743399328,Loyal,0.24638747853131726,0,0.0
4187,0.8099999999999999,France,Female,29,4,0.5924909193210678,2,1,1,0.14398130021417044,0,1.3333333333333333,0.5154907398450793,Established,0.24748150340943567,0,0.4652994062947483
4188,0.612,Spain,Male,32,5,0.5458914414214951,1,1,0,0.6690773968914031,0,0.6666666666666666,0.6089896127709661,Established,0.24638747853131726,0,0.43560072869684674
4189,0.588,Germany,Male,47,9,0.5491237896629664,2,1,0,0.7595285349750901,0,1.0,0.6322174415460188,Veteran,0.4772061681853294,1,0.43768947409893516
4190,0.4959999999999999,France,Female,32,4,0.4430345404383111,1,1,1,0.8369033242674675,0,1.0,0.5919792882352595,Established,0.24748150340943567,0,0.3667482160529454
4191,0.9999999999999999,Spain,Female,31,3,0.48321471877286915,1,1,1,0.1550697091572245,0,1.0,0.5460948093100312,Established,0.24638747853131726,0,0.39421183944045524
4192,0.658,France,Male,36,1,0.3875461148388974,1,1,0,0.945017749195048,0,0.6666666666666666,0.6635212880113152,New,0.24748150340943567,0,0.3275368020060776
4193,0.564,France,Male,60,2,0.0,2,0,1,0.010369690305424168,0,1.0,0.19145656343514136,New,0.24748150340943567,2,0.0
4194,0.4,Spain,Male,45,0,0.0,2,0,1,0.3519742635421683,0,1.0,0.25065808784738947,,0.24638747853131726,1,0.0
4195,0.44400000000000006,Germany,Female,54,9,0.3881357964901208,1,1,1,0.9788953345044452,0,1.0,0.6036770436648554,Veteran,0.4772061681853294,2,0.3279616933869581
4196,0.5519999999999999,Germany,Female,47,2,0.41095888773007405,1,0,1,0.8323987940848351,1,0.6666666666666666,0.5984525606049697,New,0.4772061681853294,1,0.3442695354724621
4197,0.5499999999999999,Spain,Female,57,7,0.0,1,0,0,0.42051310900190964,1,0.3333333333333333,0.32350436966730317,Loyal,0.24638747853131726,2,0.0
4198,0.32999999999999996,France,Female,58,2,0.525523370863445,1,1,0,0.40716438419869094,1,0.6666666666666666,0.42089591835404533,New,0.24748150340943567,2,0.4223375451905981
4199,0.5239999999999999,Spain,Male,35,1,0.0,1,1,1,0.416263153131124,1,1.0,0.31342105104370793,New,0.24638747853131726,0,0.0
4200,0.5559999999999999,Spain,Female,39,8,0.4286733709292088,1,1,0,0.5876152672580232,0,0.6666666666666666,0.5240962127290772,Loyal,0.24638747853131726,1,0.3567463010431998
4201,0.358,Spain,Female,43,5,0.0,2,0,0,0.3973631981854267,0,0.6666666666666666,0.2517877327284756,Established,0.24638747853131726,1,0.0
4202,0.636,Germany,Female,46,7,0.6449076196634259,1,1,1,0.8652856847828967,0,1.0,0.7153977681487742,Loyal,0.4772061681853294,1,0.49768422438108556
