,RowNumber,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,EngagementScore,FinancialHealthScore,CustomerTenureGroup,AvgBalanceByGeography,ClusterLabel,LogBalance
4087,4088,0.574,France,Male,60,3,0.0,2,1,1,0.3508457557696759,0,1.3333333333333333,0.3082819185898919,Established,0.2474815034094356,2,0.0
4088,4089,0.8099999999999999,Germany,Male,40,2,0.5477555448907563,2,0,0,0.8838694595333854,0,0.6666666666666666,0.7472083348080472,New,0.4772061681853294,1,0.436805845960137
4089,4090,0.624,France,Female,47,6,0.0,2,1,1,0.6469676354091816,0,1.3333333333333333,0.4236558784697271,Loyal,0.2474815034094356,1,0.0
4090,4091,0.3059999999999999,France,Female,37,8,0.0,2,1,1,0.489455442994806,0,1.3333333333333333,0.265151814331602,Loyal,0.2474815034094356,1,0.0
4091,4092,0.4979999999999999,Germany,Male,39,2,0.7532017880247714,2,0,1,0.8807366603510635,0,1.0,0.7106461494586115,New,0.4772061681853294,1,0.5614437094255444
4092,4093,0.4659999999999998,Spain,Female,40,4,0.0,2,1,0,0.5704652294294105,0,1.0,0.3454884098098034,Established,0.2463874785313172,1,0.0
4093,4094,0.828,Spain,Female,48,1,0.3028758409440263,1,1,0,0.79163675130975,1,0.6666666666666666,0.6408375307512588,New,0.2463874785313172,1,0.2645740065297181
4094,4095,0.3259999999999999,France,Male,29,10,0.0,2,0,1,0.1275281289363134,0,1.0,0.1511760429787711,Veteran,0.2474815034094356,0,0.0
4095,4096,0.7599999999999999,Spain,Male,62,5,0.4471181107835457,1,0,1,0.3075408201483242,0,0.6666666666666666,0.5048863103106233,Established,0.2463874785313172,2,0.3695740689094959
4096,4097,0.94,Spain,Male,34,10,0.3874420088251769,1,1,1,0.297737233905838,0,1.0,0.5417264142436716,Veteran,0.2463874785313172,0,0.3274617703236847
4097,4098,0.4939999999999999,Spain,Female,26,7,0.0,2,1,0,0.5512607454011857,0,1.0,0.3484202484670618,Loyal,0.2463874785313172,0,0.0
4098,4099,0.574,France,Male,32,5,0.0,1,0,0,0.7438585384904257,0,0.3333333333333333,0.4392861794968086,Established,0.2474815034094356,0,0.0
4099,4100,0.6920000000000001,France,Male,34,9,0.6012671917908982,1,0,1,0.0411299279081152,0,0.6666666666666666,0.4447990398996711,Veteran,0.2474815034094356,0,0.4707953106526065
4100,4101,0.57,Germany,Female,37,9,0.5848911404626477,1,0,1,0.0569854421097214,0,0.6666666666666666,0.4039588608574564,Veteran,0.4772061681853294,1,0.4605157238744681
4101,4102,0.646,Spain,Female,57,4,0.0,2,1,1,0.2483862708888698,0,1.3333333333333333,0.2981287569629566,Established,0.2463874785313172,2,0.0
4102,4103,0.624,Spain,Male,33,3,0.0,2,0,1,0.3402987485304846,0,1.0,0.3214329161768282,Established,0.2463874785313172,0,0.0
4103,4104,0.666,Spain,Male,41,0,0.5933212564511752,1,1,1,0.8195769696005968,0,1.0,0.6929660753505907,,0.2463874785313172,1,0.4658206781733757
4104,4105,1.0,France,Male,55,6,0.0,1,1,0,0.0046645954688672,1,0.6666666666666666,0.3348881984896223,Loyal,0.2474815034094356,2,0.0
4105,4106,0.93,Spain,Male,28,6,0.0,2,0,1,0.9277692519635624,0,1.0,0.6192564173211875,Loyal,0.2463874785313172,0,0.0
4106,4107,0.642,Spain,Male,34,10,0.6112442705323106,1,1,0,0.702558494336209,0,0.6666666666666666,0.6519342549561732,Veteran,0.2463874785313172,0,0.4770067193501577
4107,4108,0.5019999999999999,France,Female,40,3,0.3669033909345424,1,0,1,0.8232808233186268,1,0.6666666666666666,0.5640614047510564,Established,0.2474815034094356,1,0.3125478829214672
4108,4109,0.7179999999999999,Germany,Female,39,9,0.4971098823430661,1,1,0,0.3681865618166535,0,0.6666666666666666,0.5277654813865732,Veteran,0.4772061681853294,1,0.4035365044424934
4109,4110,0.7040000000000001,Germany,Male,28,1,0.4106600811508769,1,1,1,0.2015707000018501,0,1.0,0.4387435937175756,New,0.4772061681853294,0,0.3440577375056851
4110,4111,0.416,France,Male,40,6,0.0,2,1,0,0.8692495633332984,0,1.0,0.4284165211110995,Loyal,0.2474815034094356,1,0.0
4111,4112,0.682,Spain,Male,40,1,0.0,2,1,1,0.7280774813994737,0,1.3333333333333333,0.4700258271331579,New,0.2463874785313172,1,0.0
4112,4113,0.7000000000000001,France,Female,30,9,0.0,1,1,1,0.8748838514078094,0,1.0,0.5249612838026031,Veteran,0.2474815034094356,0,0.0
4113,4114,0.634,France,Male,33,4,0.0,2,1,1,0.6591788015755504,0,1.3333333333333333,0.4310596005251835,Established,0.2474815034094356,0,0.0
4114,4115,0.5479999999999999,Germany,Male,54,3,0.4652335934482403,1,1,0,0.5524853623521047,1,0.6666666666666666,0.521906318600115,Established,0.4772061681853294,2,0.3820146792110415
4115,4116,0.4599999999999998,France,Female,23,5,0.454064078367436,2,0,0,0.981242958702556,0,0.6666666666666666,0.6317690123566639,Established,0.2474815034094356,0,0.3743624485442696
4116,4117,0.442,Spain,Female,31,3,0.0,2,1,1,0.9733746572797702,0,1.3333333333333333,0.4717915524265901,Established,0.2463874785313172,0,0.0
4117,4118,0.422,France,Male,37,5,0.0,2,1,0,0.4154480252864148,0,1.0,0.2791493417621383,Established,0.2474815034094356,1,0.0
4118,4119,0.358,France,Male,28,9,0.0,2,1,1,0.2626933872184793,0,1.3333333333333333,0.2068977957394931,Veteran,0.2474815034094356,0,0.0
4119,4120,0.64,France,Male,36,7,0.0,2,0,0,0.2978280425780662,0,0.6666666666666666,0.3126093475260221,Loyal,0.2474815034094356,0,0.0
4120,4121,0.632,Germany,Female,21,1,0.485565394300132,2,1,1,0.4990813122653213,0,1.3333333333333333,0.5388822355218178,New,0.4772061681853294,0,0.3957954366952063
4121,4122,0.5559999999999999,Spain,Male,42,7,0.0,2,0,1,0.8648640445162512,0,1.0,0.4736213481720837,Loyal,0.2463874785313172,1,0.0
4122,4123,0.4539999999999998,France,Male,60,10,0.4997634697019814,2,1,1,0.893111042104521,0,1.3333333333333333,0.6156248372688341,Veteran,0.2474815034094356,2,0.4053074088089378
4123,4124,0.604,Spain,Female,38,1,0.4140936664762972,1,0,1,0.7982655343585312,0,0.6666666666666666,0.6054530669449428,New,0.2463874785313172,1,0.3464888074843508
4124,4125,0.656,France,Male,26,5,0.4429210282150813,1,1,0,0.3046775467057104,1,0.6666666666666666,0.4678661916402638,Established,0.2474815034094356,0,0.3666695507924533
4125,4126,0.684,Spain,Female,49,9,0.0,2,1,0,0.8917404112092705,0,1.0,0.5252468037364235,Veteran,0.2463874785313172,1,0.0
4126,4127,0.65,Spain,Male,32,10,0.0,2,1,0,0.957761816253452,0,1.0,0.5359206054178174,Veteran,0.2463874785313172,0,0.0
4127,4128,0.7239999999999999,Spain,Male,52,9,0.0,1,1,1,0.5898856840828298,1,1.0,0.4379618946942765,Veteran,0.2463874785313172,2,0.0
4128,4129,0.578,Germany,Female,37,5,0.6028044294797144,1,0,1,0.2481540487116519,0,0.6666666666666666,0.4763194927304554,Established,0.4772061681853294,1,0.4717548633645752
4129,4130,0.5359999999999999,France,Male,48,7,0.0,1,1,0,0.0695578427739849,1,0.6666666666666666,0.2018526142579949,Loyal,0.2474815034094356,1,0.0
4130,4131,0.408,France,Male,39,2,0.516981297067666,1,1,0,0.8660104039935813,0,0.6666666666666666,0.5969972336870825,New,0.2474815034094356,1,0.4167223713963041
4131,4132,0.366,France,Male,47,9,0.3321956336933454,1,1,1,0.6884891007091177,0,1.0,0.462228244800821,Veteran,0.2474815034094356,1,0.2868284334756915
4132,4133,0.38,Spain,Female,28,6,0.3352797145645868,1,0,1,0.4034733317031776,0,0.6666666666666666,0.3729176820892548,Loyal,0.2463874785313172,0,0.2891407939235383
4133,4134,0.7079999999999999,Spain,Male,33,3,0.0,2,1,0,0.3650706642484357,0,1.0,0.3576902214161452,Established,0.2463874785313172,0,0.0
4134,4135,0.656,France,Male,43,5,0.4078874813275781,1,1,1,0.3982282307960409,0,1.0,0.4873719040412063,Established,0.2474815034094356,1,0.3420903407127253
4135,4136,0.7239999999999999,France,Female,29,3,0.3482520731823825,2,0,0,0.830994109937499,0,0.6666666666666666,0.6344153943732938,Established,0.2474815034094356,0,0.2988089929179648
4136,4137,0.602,France,Male,44,2,0.0,3,1,0,0.5126428073881055,1,1.3333333333333333,0.3715476024627018,New,0.2474815034094356,1,0.0
4137,4138,0.878,Germany,Male,51,3,0.4172095929466821,1,1,0,0.3713044595758895,0,0.6666666666666666,0.5555046841741905,Established,0.4772061681853294,2,0.3486898629297381
4138,4139,0.85,Germany,Male,32,8,0.4849348594084555,1,0,1,0.6294941666929191,0,0.6666666666666666,0.654809675367125,Loyal,0.4772061681853294,0,0.3953709055743224
4139,4140,0.428,Germany,Male,40,7,0.4320771832101233,1,1,1,0.4183880560593536,0,1.0,0.4261550797564923,Loyal,0.4772061681853294,1,0.3591259659757118
4140,4141,0.982,Germany,Female,33,7,0.6176603018380891,2,1,1,0.4975183630036668,0,1.3333333333333333,0.6990595549472519,Loyal,0.4772061681853294,0,0.4809808471736182
4141,4142,1.0,Spain,Male,39,0,0.56528796213634,1,1,1,0.4637271859462579,0,1.0,0.6763383826941993,,0.2463874785313172,1,0.448069808431015
4143,4144,0.2999999999999999,France,Male,45,2,0.4350882862440284,1,1,1,0.6307277344986446,0,1.0,0.4552720069142243,New,0.2474815034094356,1,0.361226370834093
4144,4145,0.61,France,Male,44,8,0.3486341008016442,1,0,1,0.9430020566964143,0,0.6666666666666666,0.6338787191660195,Loyal,0.2474815034094356,1,0.2990923030743239
4145,4146,0.632,France,Female,33,2,0.5868105651980053,1,1,1,0.2820198828988168,0,1.0,0.500276816032274,New,0.2474815034094356,0,0.4617260678146002
4146,4147,0.616,France,Female,24,2,0.0,2,1,1,0.4234549899515404,0,1.3333333333333333,0.3464849966505134,New,0.2474815034094356,0,0.0
4148,4149,0.608,France,Male,32,6,0.0,2,1,1,0.6895007973261447,0,1.3333333333333333,0.4325002657753815,Loyal,0.2474815034094356,0,0.0
4149,4150,0.5459999999999999,France,Female,39,1,0.641308987246575,1,0,0,0.3938515128194742,0,0.3333333333333333,0.5270535000220163,New,0.2474815034094356,1,0.4954940864286764
4150,4151,0.822,France,Female,33,6,0.5502385052034474,2,1,0,0.7439101934234719,0,1.0,0.7053828995423065,Loyal,0.2474815034094356,0,0.4384087934185204
4151,4152,0.5539999999999999,France,Male,44,6,0.6119939773156504,1,0,0,0.1764593518681033,1,0.3333333333333333,0.4474844430612512,Loyal,0.2474815034094356,1,0.4774719079209126
4152,4153,0.814,Germany,Male,31,8,0.5942089874020166,2,1,1,0.985423007897254,0,1.3333333333333333,0.7978773317664235,Loyal,0.4772061681853294,0,0.4663776805582189
4153,4154,0.6900000000000001,Germany,Female,53,8,0.3795641090771158,1,0,0,0.3506795899008355,1,0.3333333333333333,0.4734145663259837,Loyal,0.4772061681853294,2,0.3217675862862956
4154,4155,0.7519999999999999,France,Male,34,3,0.0,2,1,0,0.9814781311615258,0,1.0,0.5778260437205086,Established,0.2474815034094356,0,0.0
4155,4156,0.4739999999999998,Spain,Male,41,8,0.3392182459420078,1,1,0,0.0077319384001172,0,0.6666666666666666,0.2736500614473749,Loyal,0.2463874785313172,1,0.2920860451689288
4156,4157,0.5099999999999999,Germany,Female,43,8,0.4995605984884142,2,1,0,0.1198041913002691,0,1.0,0.376454929929561,Loyal,0.4772061681853294,1,0.4051721308534623
4157,4158,1.0,Spain,Male,62,5,0.0,2,1,1,0.9012459689900384,0,1.3333333333333333,0.6337486563300128,Established,0.2463874785313172,2,0.0
4158,4159,1.0,France,Female,38,0,0.4257971433740289,1,0,1,0.7449018381255409,0,0.6666666666666666,0.7235663271665232,,0.2474815034094356,1,0.3547310561743657
4159,4160,0.8019999999999999,France,Male,29,3,0.6361046829810463,1,1,0,0.1996332149720298,0,0.6666666666666666,0.5459126326510253,Established,0.2474815034094356,0,0.4923182232856935
4160,4161,0.5539999999999999,Germany,Female,37,7,0.5873363563668421,1,1,1,0.6651654232979248,0,1.0,0.6021672598882556,Loyal,0.4772061681853294,1,0.4620573638677688
4161,4162,0.7719999999999999,France,Male,43,4,0.7020162648508007,1,1,1,0.2642517360407919,0,1.0,0.5794226669638641,Established,0.2474815034094356,1,0.5318135864220902
4163,4164,0.5539999999999999,France,Female,35,7,0.0,2,0,1,0.965146471488027,0,1.0,0.5063821571626757,Loyal,0.2474815034094356,0,0.0
4164,4165,0.572,France,Male,34,1,0.3350182139688668,1,0,0,0.1874141980559143,0,0.3333333333333333,0.3648108040082604,New,0.2474815034094356,0,0.2889449351815143
4165,4166,0.85,France,Male,60,7,0.0,2,1,1,0.5577888688369739,0,1.3333333333333333,0.4692629562789913,Loyal,0.2474815034094356,2,0.0
4167,4168,1.0,Spain,Male,34,8,0.794063996262387,1,0,0,0.3405060683295254,0,0.3333333333333333,0.7115233548639708,Loyal,0.2463874785313172,0,0.5844834353874206
4168,4169,0.3319999999999999,France,Male,37,8,0.0,1,1,0,0.5091636251261995,0,0.6666666666666666,0.2803878750420664,Loyal,0.2474815034094356,1,0.0
4169,4170,0.3259999999999999,Spain,Female,42,10,0.0,2,0,1,0.3657332775280039,0,1.0,0.2305777591760013,Veteran,0.2463874785313172,1,0.0
4171,4172,0.428,France,Female,27,6,0.0,1,0,0,0.0390446287620467,0,0.3333333333333333,0.1556815429206823,Loyal,0.2474815034094356,0,0.0
4172,4173,0.572,France,Female,35,2,0.0,2,1,1,0.1156004398420049,0,1.3333333333333333,0.2292001466140016,New,0.2474815034094356,0,0.0
4173,4174,0.7239999999999999,France,Male,29,3,0.4086942630770924,1,1,1,0.948436625697754,0,1.0,0.6937102962582822,Established,0.2474815034094356,0,0.3426632207813986
4175,4176,0.7819999999999999,Spain,Male,43,0,0.0,2,1,1,0.0145466392040439,1,1.3333333333333333,0.2655155464013479,,0.2463874785313172,1,0.0
4176,4177,0.8079999999999999,Germany,Female,39,8,0.5157547034335734,1,1,1,0.4384086180230211,0,1.0,0.5873877738188648,Loyal,0.4772061681853294,1,0.4159134690053461
4177,4178,0.7179999999999999,France,Female,32,7,0.0,2,1,1,0.9971274256691512,0,1.3333333333333333,0.571709141889717,Loyal,0.2474815034094356,0,0.0
4178,4179,0.3199999999999999,France,Female,32,1,0.0,2,0,1,0.1425315617641484,0,1.0,0.1541771872547161,New,0.2474815034094356,0,0.0
4179,4180,0.7319999999999999,Spain,Male,33,2,0.0,2,1,1,0.4645691163506114,0,1.3333333333333333,0.3988563721168705,New,0.2463874785313172,0,0.0
4180,4181,0.5139999999999999,Germany,Male,36,10,0.4252839868171177,2,0,0,0.9916052483012128,0,0.6666666666666666,0.6436297450394434,Veteran,0.4772061681853294,0,0.3543710828596687
4181,4182,0.612,Spain,Male,26,4,0.556339707488407,1,1,0,0.1815040836399876,0,0.6666666666666666,0.4499479303761315,Established,0.2463874785313172,0,0.4423367229356103
4182,4183,0.4,Germany,Male,52,5,0.4823322090654417,1,1,1,0.2086138726248356,1,1.0,0.3636486938967591,Established,0.4772061681853294,2,0.3936166644154409
4183,4184,0.2719999999999999,France,Male,26,2,0.0,2,1,1,0.1569540891155105,0,1.3333333333333333,0.1429846963718368,New,0.2474815034094356,0,0.0
4184,4185,0.4959999999999999,Germany,Male,59,8,0.4711491426658529,2,0,0,0.3009315389619708,1,0.6666666666666666,0.4226935605426079,Loyal,0.4772061681853294,2,0.3860438251037866
4185,4186,0.65,Spain,Male,35,8,0.0,2,1,0,0.1452672230197983,0,1.0,0.2650890743399328,Loyal,0.2463874785313172,0,0.0
4186,4187,0.8099999999999999,France,Female,29,4,0.5924909193210678,2,1,1,0.1439813002141704,0,1.3333333333333333,0.5154907398450793,Established,0.2474815034094356,0,0.4652994062947483
4187,4188,0.612,Spain,Male,32,5,0.5458914414214951,1,1,0,0.6690773968914031,0,0.6666666666666666,0.6089896127709661,Established,0.2463874785313172,0,0.4356007286968467
4188,4189,0.588,Germany,Male,47,9,0.5491237896629664,2,1,0,0.7595285349750901,0,1.0,0.6322174415460188,Veteran,0.4772061681853294,1,0.4376894740989351
4189,4190,0.4959999999999999,France,Female,32,4,0.4430345404383111,1,1,1,0.8369033242674675,0,1.0,0.5919792882352595,Established,0.2474815034094356,0,0.3667482160529454
4190,4191,1.0,Spain,Female,31,3,0.4832147187728691,1,1,1,0.1550697091572245,0,1.0,0.5460948093100312,Established,0.2463874785313172,0,0.3942118394404552
4191,4192,0.658,France,Male,36,1,0.3875461148388974,1,1,0,0.945017749195048,0,0.6666666666666666,0.6635212880113152,New,0.2474815034094356,0,0.3275368020060776
4192,4193,0.564,France,Male,60,2,0.0,2,0,1,0.0103696903054241,0,1.0,0.1914565634351413,New,0.2474815034094356,2,0.0
4193,4194,0.4,Spain,Male,45,0,0.0,2,0,1,0.3519742635421683,0,1.0,0.2506580878473894,,0.2463874785313172,1,0.0
4194,4195,0.444,Germany,Female,54,9,0.3881357964901208,1,1,1,0.9788953345044452,0,1.0,0.6036770436648554,Veteran,0.4772061681853294,2,0.3279616933869581
4195,4196,0.5519999999999999,Germany,Female,47,2,0.410958887730074,1,0,1,0.8323987940848351,1,0.6666666666666666,0.5984525606049697,New,0.4772061681853294,1,0.3442695354724621
4196,4197,0.5499999999999999,Spain,Female,57,7,0.0,1,0,0,0.4205131090019096,1,0.3333333333333333,0.3235043696673031,Loyal,0.2463874785313172,2,0.0
4197,4198,0.3299999999999999,France,Female,58,2,0.525523370863445,1,1,0,0.4071643841986909,1,0.6666666666666666,0.4208959183540453,New,0.2474815034094356,2,0.4223375451905981
4198,4199,0.5239999999999999,Spain,Male,35,1,0.0,1,1,1,0.416263153131124,1,1.0,0.3134210510437079,New,0.2463874785313172,0,0.0
4199,4200,0.5559999999999999,Spain,Female,39,8,0.4286733709292088,1,1,0,0.5876152672580232,0,0.6666666666666666,0.5240962127290772,Loyal,0.2463874785313172,1,0.3567463010431998
4200,4201,0.358,Spain,Female,43,5,0.0,2,0,0,0.3973631981854267,0,0.6666666666666666,0.2517877327284756,Established,0.2463874785313172,1,0.0
4201,4202,0.636,Germany,Female,46,7,0.6449076196634259,1,1,1,0.8652856847828967,0,1.0,0.7153977681487742,Loyal,0.4772061681853294,1,0.4976842243810855
4202,4203,0.352,France,Male,30,9,0.0,2,0,0,0.504968724513191,0,0.6666666666666666,0.285656241504397,Veteran,0.2474815034094356,0,0.0
4203,4204,0.882,France,Female,52,7,0.0,1,1,1,0.6139132287133421,0,1.0,0.4986377429044473,Loyal,0.2474815034094356,2,0.0
4204,4205,0.446,France,Male,27,2,0.5111359357099929,1,1,1,0.0581043489653261,0,1.0,0.3384134282251064,New,0.2474815034094356,0,0.4128616433142257
4205,4206,0.43,France,Female,38,5,0.5047672144495002,1,1,1,0.841540217090732,0,1.0,0.5921024771800775,Established,0.2474815034094356,1,0.4086382114530757
4206,4207,0.5079999999999999,France,Female,47,8,0.2474897676582552,3,0,0,0.0464870395122734,1,1.0,0.2673256023901761,Loyal,0.2474815034094356,1,0.2211333463319461
4207,4208,0.612,France,Male,37,7,0.4475575720803614,1,1,0,0.7658050843855587,0,0.6666666666666666,0.6084542188219734,Loyal,0.2474815034094356,1,0.3698777031320056
4208,4209,0.1939999999999999,France,Female,44,5,0.3554783139241913,1,1,1,0.3770193053436603,0,1.0,0.3088325397559505,Established,0.2474815034094356,1,0.3041543912481481
4209,4210,0.664,France,Male,55,9,0.0,1,1,0,0.7667993293359515,1,0.6666666666666666,0.4769331097786505,Veteran,0.2474815034094356,2,0.0
4210,4211,0.1739999999999999,Spain,Male,28,2,0.4350820287232956,1,1,0,0.7649522529401558,0,0.6666666666666666,0.4580114272211504,New,0.2463874785313172,0,0.3612220104512264
4211,4212,0.884,Spain,Male,47,0,0.0,1,1,1,0.0277341486111923,1,1.0,0.3039113828703975,,0.2463874785313172,1,0.0
4212,4213,0.5539999999999999,Spain,Female,25,4,0.0,1,1,1,0.9716045382334012,0,1.0,0.5085348460778004,Established,0.2463874785313172,0,0.0
4213,4214,0.834,France,Female,34,8,0.0,2,1,0,0.4738262004021384,0,1.0,0.4359420668007128,Loyal,0.2474815034094356,0,0.0
4214,4215,0.672,France,Male,26,7,0.0,2,1,0,0.0076472803152701,0,1.0,0.2265490934384233,Loyal,0.2474815034094356,0,0.0
4215,4216,0.878,France,Female,53,1,0.6308208245028888,1,1,1,0.0251264495759345,1,1.0,0.5113157580262744,New,0.2474815034094356,2,0.4890834613828353
4216,4217,0.888,France,Male,56,9,0.3864166921318533,1,1,1,0.3588601711463444,0,1.0,0.5444256210927326,Veteran,0.2474815034094356,2,0.326722499257234
4217,4218,0.4739999999999998,Germany,Male,35,5,0.4857095962747266,1,1,1,0.1173617580478935,1,1.0,0.3590237847742066,Established,0.4772061681853294,0,0.395892500733483
4218,4219,0.4779999999999998,Germany,Female,19,9,0.3327849566331892,1,1,1,0.7151219441456659,1,1.0,0.5086356335929517,Veteran,0.4772061681853294,0,0.287270705326818
4219,4220,0.386,Germany,Female,25,1,0.5841655071985603,1,0,1,0.8070565739028077,0,0.6666666666666666,0.5924073603671226,New,0.4772061681853294,0,0.4600577748016395
4220,4221,0.4779999999999998,Spain,Female,45,1,0.0,1,0,0,0.6296983361911063,1,0.3333333333333333,0.3692327787303687,New,0.2463874785313172,1,0.0
4221,4222,0.7020000000000001,Germany,Male,23,5,0.7417401224537022,2,1,1,0.3830353298740029,0,1.3333333333333333,0.6089251507759017,Established,0.4772061681853294,0,0.5548846838649042
4222,4223,1.0,France,Male,40,6,0.0,1,1,0,0.6849329110930092,1,0.6666666666666666,0.5616443036976697,Loyal,0.2474815034094356,1,0.0
4223,4224,0.7519999999999999,Germany,Female,51,8,0.4284403281029362,2,1,0,0.7046989487496056,1,1.0,0.6283797589508472,Loyal,0.4772061681853294,2,0.3565831693996335
4224,4225,0.834,Spain,Male,47,2,0.0,1,1,0,0.2407709936298916,1,0.6666666666666666,0.3582569978766305,New,0.2463874785313172,1,0.0
4225,4226,0.596,Spain,Male,36,8,0.5856695840131745,2,1,1,0.6502114451930159,0,1.3333333333333333,0.6106270097353969,Loyal,0.2463874785313172,0,0.4610067686036602
4226,4227,0.602,Spain,Female,36,8,0.0,2,1,0,0.4582480126852113,0,1.0,0.3534160042284038,Loyal,0.2463874785313172,0,0.0
4227,4228,0.566,France,Female,36,6,0.4987295040787278,1,0,0,0.6298096468212714,0,0.3333333333333333,0.564846383633333,Loyal,0.2474815034094356,0,0.4046177519224441
4228,4229,0.7799999999999999,France,Female,37,9,0.0,2,1,1,0.3661036128950314,0,1.3333333333333333,0.3820345376316771,Veteran,0.2474815034094356,1,0.0
4229,4230,0.4839999999999999,France,Female,34,9,0.0,2,1,1,0.1022528651486216,0,1.3333333333333333,0.1954176217162071,Veteran,0.2474815034094356,0,0.0
4230,4231,0.64,France,Female,41,10,0.0,3,1,0,0.4079911631560814,0,1.3333333333333333,0.3493303877186938,Veteran,0.2474815034094356,1,0.0
4231,4232,0.5559999999999999,France,Male,36,3,0.0,2,1,1,0.0436608196082725,0,1.3333333333333333,0.1998869398694241,Established,0.2474815034094356,0,0.0
4232,4233,0.7899999999999999,France,Male,47,5,0.0,2,0,0,0.7289602657053748,0,0.6666666666666666,0.5063200885684582,Established,0.2474815034094356,1,0.0
4233,4234,0.7099999999999999,France,Male,32,3,0.0,2,0,0,0.647888923392184,0,0.6666666666666666,0.4526296411307279,Established,0.2474815034094356,0,0.0
4234,4235,0.418,France,Female,42,7,0.0,2,1,1,0.9502342973753992,0,1.3333333333333333,0.4560780991251331,Loyal,0.2474815034094356,1,0.0
4235,4236,0.4899999999999999,France,Male,29,6,0.6005856401696802,1,1,0,0.4388393091540242,0,0.6666666666666666,0.5098083164412347,Loyal,0.2474815034094356,0,0.470369587380938
4236,4237,0.2839999999999999,France,Male,35,4,0.5634134958938907,2,1,0,0.1975586168479089,0,1.0,0.3483240375805998,Established,0.2474815034094356,0,0.4468715691666617
4237,4238,0.2959999999999999,France,Female,29,9,0.0,1,1,0,0.9502119952455458,0,0.6666666666666666,0.4154039984151819,Veteran,0.2474815034094356,0,0.0
4238,4239,0.61,France,Female,39,6,0.3771701091865626,2,1,1,0.7447558241812092,0,1.3333333333333333,0.577308644455924,Loyal,0.2474815034094356,1,0.3200307481997614
4239,4240,0.572,France,Female,39,3,0.471650222606318,1,1,0,0.9234891432131768,0,0.6666666666666666,0.6557131219398316,Established,0.2474815034094356,1,0.3863843715584453
4240,4241,0.568,France,Female,45,2,0.0,1,1,1,0.71730215235555,0,1.0,0.4284340507851833,New,0.2474815034094356,1,0.0
4242,4243,0.352,Germany,Male,50,5,0.4951541879015501,1,0,1,0.7973025923975738,1,0.6666666666666666,0.548152260099708,Established,0.4772061681853294,1,0.4022293372446274
4243,4244,0.836,France,Female,26,5,0.2037331571555606,1,1,1,0.3522496898453802,1,1.0,0.463994282333647,Established,0.2474815034094356,0,0.1854276920535438
4245,4246,0.7639999999999999,France,Female,34,8,0.4876020777997951,2,1,0,0.9399611162866052,0,1.0,0.7305210646954667,Loyal,0.2474815034094356,0,0.397165479814102
4246,4247,0.5339999999999999,France,Female,30,8,0.0,1,1,1,0.4630958256513496,0,1.0,0.3323652752171165,Loyal,0.2474815034094356,0,0.0
4247,4248,0.574,Spain,Female,54,5,0.0,1,0,1,0.7541990260069836,0,0.6666666666666666,0.4427330086689945,Established,0.2463874785313172,2,0.0
4248,4249,0.446,France,Male,26,8,0.3438484924297351,2,1,1,0.4508716582433622,0,1.3333333333333333,0.4135733835576992,Loyal,0.2474815034094356,0,0.2955375068996605
4249,4250,0.362,France,Male,44,3,0.0,2,1,1,0.1720424800568454,0,1.3333333333333333,0.1780141600189484,Established,0.2474815034094356,1,0.0
4250,4251,0.2779999999999999,France,Female,38,5,0.4674803223890624,1,0,0,0.4261421965797733,0,0.3333333333333333,0.3905408396562785,Established,0.2474815034094356,1,0.3835468636960145
4251,4252,0.5019999999999999,France,Male,35,2,0.0,2,1,1,0.5949148143647718,0,1.3333333333333333,0.3656382714549238,New,0.2474815034094356,0,0.0
4252,4253,0.2039999999999999,Germany,Male,33,7,0.6124529285974238,1,1,0,0.5593366666516651,0,0.6666666666666666,0.4585965317496963,Loyal,0.4772061681853294,0,0.4777565776942193
4253,4254,0.7559999999999999,Spain,Female,29,1,0.0,1,1,1,0.415262857602901,0,1.0,0.3904209525343003,New,0.2463874785313172,0,0.0
4254,4255,0.4799999999999998,Germany,Female,27,8,0.4926282619369482,2,1,0,0.0083274952757988,0,1.0,0.3269852524042489,Loyal,0.4772061681853294,0,0.4005385002383886
4255,4256,0.2799999999999999,France,Male,29,4,0.0,2,1,0,0.1604052687031611,0,1.0,0.146801756234387,Established,0.2474815034094356,0,0.0
4257,4258,0.57,France,Male,29,1,0.0,1,0,1,0.1242816688993798,0,0.6666666666666666,0.2314272229664599,New,0.2474815034094356,0,0.0
4258,4259,0.864,Germany,Male,35,7,0.3928164219982703,2,1,0,0.5882200750171641,0,1.0,0.6150121656718115,Loyal,0.4772061681853294,0,0.3313279000386559
4259,4260,0.88,Spain,Female,37,3,0.0,3,0,0,0.494475922450594,0,1.0,0.4581586408168647,Established,0.2463874785313172,1,0.0
4261,4262,0.888,Spain,Female,46,8,0.5364480454992704,1,1,1,0.2318960960771753,0,1.0,0.5521147138588153,Loyal,0.2463874785313172,1,0.4294732884789768
4262,4263,0.3299999999999999,France,Male,41,8,0.0,2,1,1,0.925301166261378,0,1.3333333333333333,0.4184337220871259,Loyal,0.2474815034094356,1,0.0
4263,4264,0.7919999999999999,Spain,Male,24,10,0.2741424615866945,1,0,1,0.2399519654126969,0,0.6666666666666666,0.435364808999797,Veteran,0.2463874785313172,0,0.2422733731798761
